,datetime,sender,message,sentiment_score
11268,2020-07-24 22:40:00,Amu Delhi,Mmmm,0
11269,2020-07-24 22:40:00,Abhishek,Raat me yehi rukunga,0
11270,2020-07-24 22:40:00,Amu Delhi,<Media omitted>,0
11271,2020-07-24 22:41:00,Amu Delhi,<Media omitted>,0
11272,2020-07-24 22:41:00,Abhishek,Dhat,0
11273,2020-07-24 22:41:00,Amu Delhi,Daru pi rahe ho?,0
11274,2020-07-25 00:14:00,Abhishek,Nikalong,0
11276,2020-07-25 00:17:00,Amu Delhi,Ohh,0
11278,2020-07-25 00:17:00,Amu Delhi,"Shiva baitha hai.. usko call karna, he will open the door",0
11279,2020-07-25 00:18:00,Amu Delhi,Dnt ring bell,0
11280,2020-07-26 10:49:00,Amu Delhi,Tum batana ki tumhara kuch kaam hai,0
11281,2020-07-26 10:49:00,Amu Delhi,Isliye ja rahe hai,0
11282,2020-07-26 10:50:00,Abhishek,Already bata chuka hun reality,0
11283,2020-07-26 21:51:00,Abhishek,<Media omitted>,0
11284,2020-07-26 22:15:00,Amu Delhi,Floofy,0
11285,2020-07-26 22:15:00,Amu Delhi,Fluff,0
11287,2020-07-26 22:15:00,Amu Delhi,<Media omitted>,0
11288,2020-07-26 22:16:00,Amu Delhi,<Media omitted>,0
11289,2020-07-26 22:17:00,Amu Delhi,<Media omitted>,0
11290,2020-07-26 22:18:00,Amu Delhi,Gif dekho naaaaa,0
11291,2020-07-27 08:58:00,Amu Delhi,Boo,0
11292,2020-07-27 12:17:00,Amu Delhi,Bubbbbu,0
11293,2020-07-29 19:21:00,Amu Delhi,605 sk ahuja,0
11294,2020-08-02 18:05:00,Abhishek,Reached,0
11295,2020-08-02 18:05:00,Abhishek,Call you latee,0
11297,2020-08-02 18:06:00,Amu Delhi,Petrol kam hai gaadi me,0
11298,2020-08-02 18:06:00,Amu Delhi,Wohi batana tha,0
11300,2020-08-02 18:07:00,Abhishek,Bhara lunga,0
11303,2020-08-02 19:50:00,Abhishek,Haan ams,0
11304,2020-08-02 19:50:00,Abhishek,Karunga,0
11305,2020-08-02 19:50:00,Abhishek,Aata hun 1 ghante me,0
11307,2020-08-02 20:45:00,Amu Delhi,Call kiya tha? Change of plans?,0
11308,2020-08-02 21:17:00,Amu Delhi,??,0
11309,2020-08-03 17:39:00,Abhishek,<Media omitted>,0
11310,2020-08-04 21:05:00,Abhishek,Door lock karo,0
11311,2020-08-04 21:05:00,Abhishek,Aawaz aa rahi h,0
11313,2020-08-05 10:43:00,Abhishek,60350,0
11314,2020-08-05 10:43:00,Abhishek,61847,0
11315,2020-08-05 10:43:00,Abhishek,23940,0
11316,2020-08-05 13:13:00,Abhishek,<Media omitted>,0
11317,2020-08-05 13:13:00,Abhishek,<Media omitted>,0
11318,2020-08-05 13:13:00,Abhishek,<Media omitted>,0
11319,2020-08-05 13:13:00,Abhishek,<Media omitted>,0
11320,2020-08-05 13:13:00,Abhishek,<Media omitted>,0
11321,2020-08-05 13:16:00,Abhishek,<Media omitted>,0
11322,2020-08-06 08:52:00,Abhishek,https://human.biodigital.com/view?id=production/maleAdult/male_complete_anatomy_11&lang=en,0
11323,2020-08-06 11:40:00,Amu Delhi,<Media omitted>,0
11324,2020-08-06 11:41:00,Amu Delhi,<Media omitted>,0
11325,2020-08-06 11:42:00,Amu Delhi,<Media omitted>,0
11329,2020-08-08 14:28:00,Abhishek,<Media omitted>,0
11331,2020-08-08 20:30:00,Abhishek,Aata hu,0
11332,2020-08-08 21:17:00,Abhishek,Don't tell mini about ivf,0
11333,2020-08-08 21:17:00,Abhishek,Mummy sir kha jae gi,0
11334,2020-08-08 21:18:00,Amu Delhi,Arey nai,0
11335,2020-08-08 21:18:00,Amu Delhi,Mini ke baare me baat kar rahe hai,0
11336,2020-08-08 21:18:00,Amu Delhi,Not abt us,0
11337,2020-08-09 14:13:00,Amu Delhi,<Media omitted>,0
11338,2020-08-09 14:14:00,Amu Delhi,<Media omitted>,0
11339,2020-08-09 23:31:00,Abhishek,<Media omitted>,0
11340,2020-08-09 23:31:00,Abhishek,Tumne daala?,0
11341,2020-08-09 23:31:00,Amu Delhi,Nai,0
11342,2020-08-09 23:31:00,Amu Delhi,Didi ne shayad,0
11343,2020-08-09 23:31:00,Amu Delhi,Mere paas bhi aaya hai,0
11344,2020-08-09 23:35:00,Abhishek,Kis cheez ka hai,0
11345,2020-08-09 23:35:00,Abhishek,?,0
11346,2020-08-09 23:35:00,Amu Delhi,Pata jai,0
11347,2020-08-09 23:35:00,Amu Delhi,Nai,0
11348,2020-08-09 23:35:00,Amu Delhi,Kuch samajh nai aata,0
11349,2020-08-09 23:35:00,Abhishek,Batao yaar,0
11350,2020-08-09 23:35:00,Amu Delhi,Ping kiya h didi ko,0
11351,2020-08-09 23:35:00,Amu Delhi,Arey sahi me nai pata,0
11352,2020-08-09 23:36:00,Amu Delhi,I also only got google calendsr notif.. same as u,0
11353,2020-08-09 23:37:00,Amu Delhi,<Media omitted>,0
11354,2020-08-09 23:37:00,Amu Delhi,Creator didi hi hai,0
11355,2020-08-09 23:37:00,Amu Delhi,As ee,0
11356,2020-08-10 20:44:00,Abhishek,806 me kal sonali ko ek ghante ke liye bhej dena,0
11357,2020-08-10 20:45:00,Abhishek,Nimit ka hi ghar hai,0
11358,2020-08-10 20:45:00,Abhishek,Sahi rahega,0
11359,2020-08-10 20:45:00,Abhishek,Uski wife called,0
11360,2020-08-10 20:45:00,Abhishek,Din me,0
11361,2020-08-10 20:46:00,Amu Delhi,Accha.. poochti hu usko,0
11363,2020-08-10 20:59:00,Abhishek,+919717996643,0
11364,2020-08-10 21:12:00,Abhishek,806 nimit wife number,0
11365,2020-08-11 00:08:00,Abhishek,<Media omitted>,0
11366,2020-08-11 00:08:00,Abhishek,<Media omitted>,0
11367,2020-08-11 00:08:00,Abhishek,<Media omitted>,0
11368,2020-08-11 00:08:00,Abhishek,<Media omitted>,0
11369,2020-08-11 00:08:00,Abhishek,<Media omitted>,0
11370,2020-08-11 00:08:00,Abhishek,<Media omitted>,0
11371,2020-08-11 00:08:00,Abhishek,<Media omitted>,0
11372,2020-08-11 00:08:00,Abhishek,<Media omitted>,0
11373,2020-08-11 00:08:00,Abhishek,<Media omitted>,0
11374,2020-08-11 00:08:00,Abhishek,<Media omitted>,0
11375,2020-08-11 00:08:00,Abhishek,<Media omitted>,0
11376,2020-08-11 00:08:00,Abhishek,<Media omitted>,0
11377,2020-08-11 00:08:00,Abhishek,<Media omitted>,0
11378,2020-08-11 11:18:00,Abhishek,Here is a link to your Amazon gift receipt https://amzn.eu/d/iH48do5. You can quickly start a return if needed.,0
11379,2020-08-11 18:46:00,Abhishek,<Media omitted>,0
11380,2020-08-11 19:05:00,Abhishek,<Media omitted>,0
11381,2020-08-11 19:05:00,Abhishek,<Media omitted>,0
11382,2020-08-12 10:36:00,Abhishek,<Media omitted>,0
11383,2020-08-12 15:20:00,Abhishek,<Media omitted>,0
11384,2020-08-12 20:56:00,Abhishek,Ams,0
11385,2020-08-12 20:56:00,Abhishek,Late ho jaega,0
11386,2020-08-12 20:56:00,Abhishek,Tum log so jana,0
11388,2020-08-12 21:03:00,Amu Delhi,No dinner right?,0
11389,2020-08-12 21:03:00,Amu Delhi,Party in full on mode?,0
11390,2020-08-12 21:16:00,Abhishek,Haan thodi,0
11391,2020-08-12 22:18:00,Amu Delhi,Hehe,0
11393,2020-08-12 22:18:00,Amu Delhi,Don't drive when drunk bunu,0
11396,2020-08-13 08:22:00,Amu Delhi,Kya babu,0
11397,2020-08-13 08:23:00,Abhishek,Network nahi aa raha,0
11398,2020-08-13 08:23:00,Abhishek,Aata hun ams,0
11399,2020-08-13 08:23:00,Abhishek,Nikalne se pehle ping karta hu,0
11402,2020-08-13 11:19:00,Amu Delhi,Whence comings?,0
11403,2020-08-13 11:20:00,Abhishek,Aata hu,0
11404,2020-08-13 11:20:00,Abhishek,Aiwe hi baat kar rahe hai,0
11406,2020-08-13 11:20:00,Abhishek,Batata hu,0
11407,2020-08-13 11:20:00,Amu Delhi,Thik hai jaan,0
11409,2020-08-13 11:21:00,Abhishek,Kal chadd gayi thi,0
11411,2020-08-13 11:21:00,Amu Delhi,Hangover utra,0
11412,2020-08-13 11:21:00,Abhishek,Haan,0
11413,2020-08-13 11:21:00,Amu Delhi,Haha.. hmm,0
11414,2020-08-13 11:28:00,Abhishek,Ams,0
11415,2020-08-13 11:28:00,Abhishek,Shiva ke liye wo gold chain dekh lo,0
11416,2020-08-13 11:28:00,Abhishek,Usse puchh ke,0
11418,2020-08-13 11:29:00,Amu Delhi,Tanishq ne call back hi nai kiya,0
11420,2020-08-13 16:38:00,Amu Delhi,Boi,0
11421,2020-08-13 16:38:00,Abhishek,Ams,0
11422,2020-08-13 16:38:00,Abhishek,Deepakar aaya hua,0
11424,2020-08-13 16:39:00,Amu Delhi,Hmm,0
11425,2020-08-13 16:39:00,Amu Delhi,Late hoga?,0
11426,2020-08-13 16:40:00,Amu Delhi,Koi covid wala nai hai na?,0
11427,2020-08-13 16:40:00,Abhishek,Nai amu,0
11428,2020-08-13 16:40:00,Abhishek,Safe rehet hain sab,0
11430,2020-08-13 16:40:00,Amu Delhi,Dinner tak aaoge na?,0
11431,2020-08-13 16:40:00,Abhishek,Haan 😋,0
11433,2020-08-14 13:00:00,Amu Delhi,Kya hero,0
11435,2020-08-14 19:56:00,Amu Delhi,Kya abhi,0
11436,2020-08-14 19:56:00,Amu Delhi,Aa jao na ab,0
11437,2020-08-14 19:56:00,Abhishek,Ams,0
11438,2020-08-14 19:57:00,Abhishek,Gaane baj rahe,0
11440,2020-08-14 19:57:00,Abhishek,Haan ab aaunga,0
11441,2020-08-14 19:57:00,Abhishek,Phir wapas nahi,0
11442,2020-08-14 19:57:00,Abhishek,Bas last,0
11443,2020-08-14 19:57:00,Amu Delhi,Kitne baje tak aaoge?,0
11444,2020-08-14 19:57:00,Abhishek,Batata hu,0
11445,2020-08-14 19:57:00,Amu Delhi,Dinner banau?,0
11446,2020-08-14 19:57:00,Abhishek,Haan,0
11448,2020-08-14 19:58:00,Amu Delhi,Aana par pakka,0
11449,2020-08-14 19:58:00,Amu Delhi,Don't waste food,0
11452,2020-08-14 22:13:00,Amu Delhi,Shiva ka ho gaya AWS team me,0
11453,2020-08-15 09:06:00,Amu Delhi,Abshudi,0
11454,2020-08-15 10:14:00,Abhishek,Abi utha,0
11455,2020-08-15 10:14:00,Abhishek,Nikalta hu chay pee kar,0
11457,2020-08-15 10:14:00,Amu Delhi,Me is boredd!!,0
11458,2020-08-15 10:14:00,Abhishek,Haan ams,0
11459,2020-08-15 10:15:00,Abhishek,Aata hu,0
11462,2020-08-15 12:04:00,Amu Delhi,Call kiya tha?,0
11463,2020-08-15 12:31:00,Amu Delhi,Phone nai utha raha babu,0
11465,2020-08-15 12:38:00,Amu Delhi,Weed phuk rahe ho?,0
11466,2020-08-15 12:43:00,Amu Delhi,😭😭😭😭😭,0
11467,2020-08-15 13:02:00,Abhishek,Nikaling,0
11468,2020-08-15 13:02:00,Amu Delhi,Come soon,0
11469,2020-08-15 13:02:00,Amu Delhi,🏃🏻‍♀️,0
11470,2020-08-16 11:52:00,Abhishek,<Media omitted>,0
11473,2020-08-16 12:08:00,Amu Delhi,Daadhi bhi karwalo,0
11474,2020-08-16 12:32:00,Abhishek,Varun Rishikesh ke liye keh raha kyunki waha kuchh panga nahi. Uske dost gaye the,0
11475,2020-08-16 12:33:00,Abhishek,Let's go to Rishikesh on Tuesday,0
11476,2020-08-16 12:33:00,Amu Delhi,Yep,0
11477,2020-08-16 12:33:00,Amu Delhi,I was also thinking the same,0
11478,2020-08-16 12:33:00,Amu Delhi,Par wahan pe thand nai hogi,0
11479,2020-08-16 12:33:00,Abhishek,Coolios,0
11480,2020-08-16 12:33:00,Amu Delhi,And lets stay in Aloha onnthe gangss,0
11481,2020-08-16 12:33:00,Amu Delhi,Awesome resort,0
11483,2020-08-16 12:53:00,Amu Delhi,Anyways they are taking their car!,0
11485,2020-08-16 12:54:00,Amu Delhi,Bol dungi.. my treat!,0
11487,2020-08-16 12:54:00,Amu Delhi,Yes,0
11488,2020-08-16 12:54:00,Amu Delhi,Let me check the prices first 😛,0
11490,2020-08-16 13:04:00,Amu Delhi,Covid test cancel karado pgir,0
11491,2020-08-16 13:04:00,Abhishek,Hone do.,0
11492,2020-08-16 13:04:00,Amu Delhi,Kyu?,0
11493,2020-08-16 13:04:00,Amu Delhi,Waste hoga,0
11494,2020-08-16 13:04:00,Amu Delhi,Baad me himachal jayenge tab kara lenge,0
11495,2020-08-16 13:04:00,Amu Delhi,Anyways uski validity 72h ki h,0
11496,2020-08-16 13:12:00,Abhishek,Haan to Varun log max 3 deen me nikal lebge,0
11497,2020-08-16 13:12:00,Abhishek,Uske baad we can go to Himachal,0
11498,2020-08-16 13:13:00,Amu Delhi,"Arey par aaj ka test Tuesday ke baad 3 din, matlab Friday tak applicabke nai hoga",0
11499,2020-08-16 13:13:00,Amu Delhi,72h pehle ka test chahiye hota hai,0
11500,2020-08-16 13:13:00,Amu Delhi,Max,0
11501,2020-08-16 13:14:00,Amu Delhi,"Agar Friday ko himachal jana hai, toh max tuesday, Wednesday, thrisday ka test accept karte hai",0
11502,2020-08-16 13:14:00,Abhishek,Lite lo abhi,0
11503,2020-08-16 13:14:00,Abhishek,Waise bhi karana h,0
11504,2020-08-16 13:16:00,Amu Delhi,Hmm,0
11505,2020-08-17 17:54:00,Abhishek,<Media omitted>,0
11506,2020-08-17 18:33:00,Abhishek,<Media omitted>,0
11507,2020-08-17 18:36:00,Abhishek,<Media omitted>,0
11508,2020-08-18 13:58:00,Abhishek,<Media omitted>,0
11509,2020-08-18 13:59:00,Abhishek,<Media omitted>,0
11510,2020-08-18 14:44:00,Amu Delhi,"Details for: Sterling Mussoorie, Mussoorie.",0
11511,2020-08-18 14:56:00,Amu Delhi,I’m flying to Dehradun on 19/08/2020! https://e.xpda.co/8U0EgwOyjdefwXduFbW0v9H9q38,0
11512,2020-08-18 15:13:00,Abhishek,+919568260203,0
11513,2020-08-18 15:13:00,Abhishek,Driver,0
11514,2020-08-18 15:20:00,Abhishek,Rakesh joshi ,0
11515,2020-08-18 15:20:00,Abhishek,Rakesh joshi ,0
11516,2020-08-18 15:30:00,Amu Delhi,Hemant Cab.vcf (file attached),0
11517,2020-08-18 16:39:00,Amu Delhi,Kal lunch pack karke chalenge kya?,0
11518,2020-08-18 19:07:00,Amu Delhi,Burma?,0
11519,2020-08-18 19:11:00,Abhishek,Aa raha hu,0
11521,2020-08-18 19:11:00,Amu Delhi,Meeting meeting 😭,0
11522,2020-08-18 20:35:00,Abhishek,<Media omitted>,0
11523,2020-08-18 20:36:00,Amu Delhi,😂😂😂,0
11524,2020-08-18 20:42:00,Abhishek,<Media omitted>,0
11525,2020-08-19 09:30:00,Abhishek,<Media omitted>,0
11526,2020-08-19 09:31:00,Abhishek,<Media omitted>,0
11528,2020-08-19 12:50:00,Abhishek,<Media omitted>,0
11529,2020-08-19 12:51:00,Abhishek,<Media omitted>,0
11530,2020-08-20 08:56:00,Abhishek,https://traveltriangle.com/blog/things-to-do-in-mussoorie/,0
11531,2020-08-20 09:20:00,Amu Delhi,<Media omitted>,0
11532,2020-08-20 14:07:00,Abhishek,<Media omitted>,0
11533,2020-08-20 14:16:00,Abhishek,<Media omitted>,0
11534,2020-08-20 14:17:00,Amu Delhi,👍🏻👍🏻,0
11535,2020-08-20 14:53:00,Abhishek,<Media omitted>,0
11536,2020-08-20 14:53:00,Abhishek,<Media omitted>,0
11537,2020-08-20 14:53:00,Abhishek,<Media omitted>,0
11538,2020-08-20 14:53:00,Abhishek,<Media omitted>,0
11539,2020-08-20 14:53:00,Abhishek,<Media omitted>,0
11540,2020-08-20 14:54:00,Abhishek,<Media omitted>,0
11541,2020-08-20 14:54:00,Abhishek,<Media omitted>,0
11542,2020-08-20 16:51:00,Amu Delhi,<Media omitted>,0
11543,2020-08-20 19:04:00,Abhishek,<Media omitted>,0
11544,2020-08-20 19:27:00,Abhishek,<Media omitted>,0
11545,2020-08-20 19:27:00,Abhishek,<Media omitted>,0
11546,2020-08-20 19:34:00,Abhishek,<Media omitted>,0
11547,2020-08-20 19:34:00,Abhishek,<Media omitted>,0
11548,2020-08-20 19:34:00,Abhishek,<Media omitted>,0
11549,2020-08-20 19:34:00,Abhishek,<Media omitted>,0
11550,2020-08-20 19:44:00,Abhishek,<Media omitted>,0
11551,2020-08-20 20:47:00,Abhishek,<Media omitted>,0
11552,2020-08-20 21:45:00,Abhishek,1952,0
11553,2020-08-21 10:51:00,Abhishek,<Media omitted>,0
11554,2020-08-21 10:51:00,Abhishek,<Media omitted>,0
11555,2020-08-21 10:51:00,Abhishek,<Media omitted>,0
11556,2020-08-21 10:51:00,Abhishek,<Media omitted>,0
11557,2020-08-21 10:51:00,Abhishek,<Media omitted>,0
11558,2020-08-21 10:51:00,Abhishek,<Media omitted>,0
11559,2020-08-21 12:28:00,Abhishek,<Media omitted>,0
11560,2020-08-21 19:06:00,Abhishek,<Media omitted>,0
11561,2020-08-21 19:06:00,Abhishek,<Media omitted>,0
11562,2020-08-21 19:06:00,Abhishek,<Media omitted>,0
11563,2020-08-21 19:06:00,Abhishek,<Media omitted>,0
11564,2020-08-21 19:06:00,Abhishek,<Media omitted>,0
11565,2020-08-21 19:06:00,Abhishek,<Media omitted>,0
11566,2020-08-21 19:06:00,Abhishek,<Media omitted>,0
11567,2020-08-21 19:06:00,Abhishek,<Media omitted>,0
11568,2020-08-21 19:06:00,Abhishek,<Media omitted>,0
11569,2020-08-21 19:06:00,Abhishek,<Media omitted>,0
11570,2020-08-21 19:06:00,Abhishek,<Media omitted>,0
11571,2020-08-21 19:06:00,Abhishek,<Media omitted>,0
11572,2020-08-21 19:06:00,Abhishek,<Media omitted>,0
11573,2020-08-21 19:06:00,Abhishek,<Media omitted>,0
11574,2020-08-21 19:06:00,Abhishek,<Media omitted>,0
11575,2020-08-21 19:06:00,Abhishek,<Media omitted>,0
11576,2020-08-21 19:06:00,Abhishek,<Media omitted>,0
11577,2020-08-21 19:06:00,Abhishek,<Media omitted>,0
11578,2020-08-21 19:09:00,Abhishek,<Media omitted>,0
11579,2020-08-21 19:14:00,Abhishek,<Media omitted>,0
11580,2020-08-21 20:48:00,Abhishek,<Media omitted>,0
11581,2020-08-21 21:11:00,Abhishek,1.Bhadraaj temple,0
11582,2020-08-21 21:33:00,Abhishek,<Media omitted>,0
11583,2020-08-21 21:34:00,Abhishek,Baaki agar Valley of flower karna hai toh woh bhi kar skte hai,0
11584,2020-08-21 21:42:00,Abhishek,Kal waise ek group k sath main Binog wildlife sanctuary trek pay ja rahe hai .,0
11585,2020-08-21 22:02:00,Abhishek,<Media omitted>,0
11586,2020-08-22 09:32:00,Amu Delhi,<Media omitted>,0
11587,2020-08-22 09:52:00,Amu Delhi,Oye,0
11588,2020-08-22 09:52:00,Amu Delhi,Bf till 10,0
11589,2020-08-22 09:53:00,Amu Delhi,Jaana padega,0
11590,2020-08-22 09:53:00,Amu Delhi,Buffet lagaya hai aaj,0
11591,2020-08-22 15:41:00,Abhishek,<Media omitted>,0
11592,2020-08-22 15:48:00,Abhishek,<Media omitted>,0
11593,2020-08-22 15:48:00,Abhishek,<Media omitted>,0
11594,2020-08-22 15:48:00,Abhishek,<Media omitted>,0
11595,2020-08-22 15:48:00,Abhishek,<Media omitted>,0
11596,2020-08-22 15:48:00,Abhishek,<Media omitted>,0
11597,2020-08-22 16:08:00,Abhishek,<Media omitted>,0
11598,2020-08-22 16:08:00,Abhishek,<Media omitted>,0
11599,2020-08-22 16:08:00,Abhishek,<Media omitted>,0
11600,2020-08-22 16:08:00,Abhishek,<Media omitted>,0
11601,2020-08-22 16:31:00,Amu Delhi,<Media omitted>,0
11602,2020-08-22 16:31:00,Amu Delhi,<Media omitted>,0
11603,2020-08-22 18:50:00,Abhishek,<Media omitted>,0
11604,2020-08-22 19:48:00,Abhishek,<Media omitted>,0
11605,2020-08-23 10:39:00,Abhishek,https://www.google.com/travel/things-to-do,0
11606,2020-08-23 10:40:00,Abhishek,https://g.co/kgs/p222st,0
11607,2020-08-23 11:49:00,Abhishek,Bike,0
11608,2020-08-23 16:56:00,Abhishek,<Media omitted>,0
11609,2020-08-23 16:57:00,Abhishek,<Media omitted>,0
11610,2020-08-23 16:58:00,Abhishek,<Media omitted>,0
11611,2020-08-23 16:59:00,Abhishek,<Media omitted>,0
11612,2020-08-23 17:01:00,Abhishek,<Media omitted>,0
11613,2020-08-23 17:04:00,Abhishek,<Media omitted>,0
11614,2020-08-23 17:04:00,Abhishek,<Media omitted>,0
11615,2020-08-23 17:30:00,Abhishek,<Media omitted>,0
11616,2020-08-23 20:32:00,Abhishek,<Media omitted>,0
11617,2020-08-25 21:45:00,Amu Delhi,Boo,0
11618,2020-08-25 21:45:00,Amu Delhi,<Media omitted>,0
11620,2020-08-25 21:45:00,Amu Delhi,<Media omitted>,0
11623,2020-08-28 18:09:00,Abhishek,<Media omitted>,0
11624,2020-08-29 12:04:00,Abhishek,I’m flying to Delhi on 30/08/2020!,0
11625,2020-08-29 12:04:00,Abhishek,I’m flying to Delhi on 30/08/2020! https://e.xpda.co/0XPC0hk1uFwERA8CCCVmHjxZXRg,0
11626,2020-08-29 12:05:00,Abhishek,"Dear Mr Srivastava -Your IndiGo PNR is YFVPQY- 6E 6756 30Aug DED-DEL(T3), 1400-1450 hrs. Web check-in now by clicking here - http://I9f.in/KWmoVyT35k",0
11627,2020-08-29 12:19:00,Amu Delhi,<Media omitted>,0
11628,2020-08-29 15:57:00,Abhishek,<Media omitted>,0
11629,2020-08-29 17:24:00,Amu Delhi,😂😂😂,0
11630,2020-08-29 19:34:00,Amu Delhi,😂😂😂,0
11632,2020-08-29 19:34:00,Amu Delhi,My funny bouy,0
11633,2020-08-29 21:20:00,Abhishek,<Media omitted>,0
11634,2020-08-29 21:20:00,Abhishek,<Media omitted>,0
11637,2020-08-30 05:23:00,Abhishek,<Media omitted>,0
11638,2020-08-30 12:09:00,Abhishek,<Media omitted>,0
11640,2020-08-30 18:05:00,Abhishek,Saloni aa gay,0
11641,2020-08-30 18:05:00,Abhishek,Tum bhi aao jaldi,0
11643,2020-08-30 18:06:00,Abhishek,Kaha ho?,0
11644,2020-08-30 18:06:00,Amu Delhi,Haan. Bas billing,0
11645,2020-08-30 18:06:00,Abhishek,Okie😘😘😘,0
11646,2020-08-30 18:06:00,Amu Delhi,Usko bolna jhadu pocha start karegi,0
11648,2020-08-30 19:21:00,Amu Delhi,Idhar aake baitho na,0
11649,2020-08-31 22:41:00,Abhishek,https://youtu.be/xg6EBFQT_d8,0
11650,2020-09-01 12:55:00,Amu Delhi,<Media omitted>,0
11651,2020-09-01 12:56:00,Amu Delhi,<Media omitted>,0
11652,2020-09-01 20:35:00,Amu Delhi,Smart tv arrives tomorrow,0
11654,2020-09-01 20:52:00,Abhishek,This is an age test.  ,0
11655,2020-09-01 21:10:00,Amu Delhi,54.7,0
11657,2020-09-03 21:25:00,Amu Delhi,"Chubby cheeks, dimpled chin",0
11660,2020-09-04 18:13:00,Amu Delhi,<Media omitted>,0
11661,2020-09-05 10:58:00,Amu Delhi,https://www.vice.com/en_in/article/8893x3/weed-packets-fall-from-sky-over-israel,0
11663,2020-09-10 16:17:00,Abhishek,<Media omitted>,0
11664,2020-09-10 16:19:00,Amu Delhi,My hottie,0
11665,2020-09-11 12:51:00,Abhishek,<Media omitted>,0
11666,2020-09-11 21:16:00,Abhishek,https://www.health.harvard.edu/newsletter_article/Nicotine_It_may_have_a_good_side,0
11667,2020-09-12 12:12:00,Abhishek,Maybe it's the ideologies like yours thats getting in the way of freedom.,0
11668,2020-09-12 21:24:00,Amu Delhi,Houston.,0
11669,2020-09-12 22:44:00,Abhishek,Boo,0
11670,2020-09-12 22:44:00,Abhishek,Tum so jao,0
11671,2020-09-12 22:44:00,Amu Delhi,Boo,0
11672,2020-09-12 22:45:00,Amu Delhi,Haan.. sleeping,0
11673,2020-09-12 22:45:00,Amu Delhi,<Media omitted>,0
11675,2020-09-14 17:31:00,Abhishek,<Media omitted>,0
11677,2020-09-14 22:08:00,Amu Delhi,Rexipra 1mg se order kiya,0
11678,2020-09-14 22:08:00,Amu Delhi,Cloni wahan bhi nai mil rahi,0
11679,2020-09-14 23:06:00,Amu Delhi,Bubbu,0
11681,2020-09-14 23:55:00,Amu Delhi,Babdu,0
11682,2020-09-16 17:23:00,Amu Delhi,<Media omitted>,0
11683,2020-09-17 09:41:00,Abhishek,GODDESS—THE  CREATOR ,0
11684,2020-09-17 10:31:00,Abhishek,Sometimes I think Indians in BC knew almost everything. Like they knew about the speed of light. Rendering of reality based on conscious observations etc. These facts were established 1000s of ye,0
11686,2020-09-17 19:35:00,Amu Delhi,Dube dube,0
11687,2020-09-17 19:36:00,Amu Delhi,Call nai uthayi,0
11689,2020-09-17 19:36:00,Abhishek,Ek min,0
11690,2020-09-17 19:37:00,Amu Delhi,<Media omitted>,0
11691,2020-09-17 19:37:00,Amu Delhi,<Media omitted>,0
11692,2020-09-17 22:28:00,Abhishek,Ams,0
11693,2020-09-17 22:28:00,Abhishek,Subah aata hu,0
11694,2020-09-17 22:28:00,Amu Delhi,Absie dobsie,0
11695,2020-09-17 22:28:00,Amu Delhi,Oooo,0
11697,2020-09-17 22:35:00,Abhishek,Thoda,0
11699,2020-09-17 22:35:00,Abhishek,Haa,0
11700,2020-09-17 22:36:00,Amu Delhi,<Media omitted>,0
11701,2020-09-17 22:37:00,Amu Delhi,<Media omitted>,0
11703,2020-09-17 22:45:00,Amu Delhi,<Media omitted>,0
11704,2020-09-17 22:45:00,Amu Delhi,<Media omitted>,0
11705,2020-09-17 22:45:00,Amu Delhi,<Media omitted>,0
11706,2020-09-17 23:17:00,Amu Delhi,Gunni baby,0
11709,2020-09-18 09:45:00,Amu Delhi,Whence coming?,0
11710,2020-09-18 15:15:00,Abhishek,"Ams, 5 baje nikalunga",0
11712,2020-09-18 17:36:00,Amu Delhi,Bui,0
11713,2020-09-20 09:08:00,Amu Delhi,<Media omitted>,0
11714,2020-09-20 09:08:00,Amu Delhi,My sleepster,0
11715,2020-09-20 10:15:00,Amu Delhi,<Media omitted>,0
11716,2020-09-20 15:43:00,Amu Delhi,<Media omitted>,0
11717,2020-09-20 15:44:00,Amu Delhi,<Media omitted>,0
11718,2020-09-21 00:05:00,Amu Delhi,<Media omitted>,0
11720,2020-09-23 11:37:00,Amu Delhi,Doubts-,0
11721,2020-09-23 13:01:00,Amu Delhi,"Aadhar and pan 2-2 copies, 5 photo",0
11722,2020-09-24 00:29:00,Amu Delhi,<Media omitted>,0
11723,2020-09-24 09:55:00,Amu Delhi,<Media omitted>,0
11725,2020-09-25 10:11:00,Amu Delhi,11.30 ko nikalte hai,0
11726,2020-09-25 10:11:00,Amu Delhi,For injection..,0
11727,2020-09-25 10:11:00,Amu Delhi,So aa jaana uske pehle,0
11728,2020-09-25 10:11:00,Amu Delhi,Timing of injection is important. 11.45-12 ke beech me hi lena hoga.,0
11729,2020-09-25 10:34:00,Amu Delhi,Bui,0
11730,2020-09-25 10:34:00,Amu Delhi,Coming no?,0
11731,2020-09-25 10:51:00,Abhishek,20 min,0
11733,2020-09-25 11:38:00,Amu Delhi,<Media omitted>,0
11734,2020-09-25 11:38:00,Amu Delhi,0 hai petrol,0
11735,2020-09-25 12:29:00,Abhishek,Oi all good?,0
11736,2020-09-27 11:31:00,Abhishek,<Media omitted>,0
